N,Container capacities,Available containers,Number of periods,Alpha,Returnable?,Initial inventory,,,,,,,,
989,0,59,64,75,0,0,194,64,63,46,51,0,133,45
990,3205,1037,941,0,1427,4,3913,1194,1258,828,1303,0,0,0
991,1992,422,834,0,543,0,0,0,689,573,535,0,0,0
992,522,151,0,174,285,0,439,196,155,151,80,4,504,32
993,745,2175,3387,2502,1961,6187,2810,1789,0,2792,3527,5316,6591,1875
994,741,208,373,348,247,4,419,275,246,354,58,2,203,364
995,210,50,26,51,0,0,161,0,30,75,52,0,197,65
996,3586,0,0,976,1516,0,4026,1050,1325,766,1406,4,3718,1015
997,0,0,543,174,566,0,105,760,243,1032,593,0,1994,354
998,0,0,292,130,0,2,472,226,284,0,171,0,537,196
999,6761,1167,2103,2496,1891,7643,0,0,2600,0,2745,3346,4797,2076
