N;Container capacities;Available containers;Number of periods;Alpha;Returnable?;Initial inventory;;;;;;;;
990;3748;1016;1002;961;994;6;2734;937;1381;0;1189;8;0;970
991;1529;0;0;0;539;0;1717;0;509;1167;399;0;0;169
992;453;0;174;181;134;0;476;141;126;139;196;0;377;183
993;3518;0;2960;2830;2768;7157;732;0;3165;2984;1093;3546;5193;2075
994;418;0;0;0;76;0;627;0;128;127;90;3;588;319
995;131;0;71;53;38;0;185;56;38;72;54;0;157;57
996;4345;1087;1026;1040;975;5;2959;1110;1370;1359;1403;12;2134;1169
997;0;698;633;525;823;0;1343;693;742;1774;242;0;0;828
998;326;0;250;157;193;0;502;152;222;203;106;3;478;134
999;4334;1658;2075;2373;3989;12631;3036;1343;2441;2358;1490;7598;0;1562
